symbol,signal_id,buy_surge_ratio,signal_time,signal_date,earliest_entry_time,signal_price,target_drop_pct,target_price,wait_deadline_utc,status,entry_time,entry_price,note
KOMAUSDT,KOMAUSDT_202604050700,152.2730694215605,2026-04-05 07:00:00,2026-04-05 07:00,2026-04-05 08:00:00,0.008552,0.0,0.008552,2026-04-10 08:00:00,entered,2026-04-05 08:05:00,0.008874,触发目标价并建仓（理论0.008552，实际0.008874）
BROCCOLIF3BUSDT,BROCCOLIF3BUSDT_202604050800,75.66871569646705,2026-04-05 08:00:00,2026-04-05 08:00,2026-04-05 09:00:00,0.004543,0.0,0.004543,2026-04-10 09:00:00,entered,2026-04-05 09:05:00,0.004419,触发目标价并建仓（理论0.004543，实际0.004419）
GUSDT,GUSDT_202604050900,47.017830893629416,2026-04-05 09:00:00,2026-04-05 09:00,2026-04-05 10:00:00,0.003618,0.0,0.003618,2026-04-10 10:00:00,entered,2026-04-05 10:05:00,0.003622,触发目标价并建仓（理论0.003618，实际0.003622）
ZRXUSDT,ZRXUSDT_202604060600,135.9989767591295,2026-04-06 06:00:00,2026-04-06 06:00,2026-04-06 07:00:00,0.1109,0.0,0.1109,2026-04-11 07:00:00,entered,2026-04-06 07:05:00,0.110300,触发目标价并建仓（理论0.110900，实际0.110300）
REDUSDT,REDUSDT_202604060600,53.2281127833097,2026-04-06 06:00:00,2026-04-06 06:00,2026-04-06 07:00:00,0.111,0.0,0.111,2026-04-11 07:00:00,wait_window_expired,,,等待窗口已届满（earliest_entry+120h 截止）：窗口内仍未触发建仓。常见原因：反弹目标价未触及、资金或日内/小时额度不足、候选按倍数排序较后等。
TREEUSDT,TREEUSDT_202604060700,101.34463721616619,2026-04-06 07:00:00,2026-04-06 07:00,2026-04-06 08:00:00,0.06211,0.0,0.06211,2026-04-11 08:00:00,entered,2026-04-06 08:05:00,0.060850,触发目标价并建仓（理论0.062110，实际0.060850）
ZKCUSDT,ZKCUSDT_202604061400,110.50985738660142,2026-04-06 14:00:00,2026-04-06 14:00,2026-04-06 15:00:00,0.07337,0.0,0.07337,2026-04-11 15:00:00,entered,2026-04-06 15:05:00,0.072970,触发目标价并建仓（理论0.073370，实际0.072970）
MIRAUSDT,MIRAUSDT_202604061400,44.41883298488895,2026-04-06 14:00:00,2026-04-06 14:00,2026-04-06 15:00:00,0.08064,0.0,0.08064,2026-04-11 15:00:00,wait_window_expired,,,等待窗口已届满（earliest_entry+120h 截止）：窗口内仍未触发建仓。常见原因：反弹目标价未触及、资金或日内/小时额度不足、候选按倍数排序较后等。
MSTRUSDT,MSTRUSDT_202604061400,33.02350203675336,2026-04-06 14:00:00,2026-04-06 14:00,2026-04-06 15:00:00,127.91,0.0,127.91,2026-04-11 15:00:00,wait_window_expired,,,等待窗口已届满（earliest_entry+120h 截止）：窗口内仍未触发建仓。常见原因：反弹目标价未触及、资金或日内/小时额度不足、候选按倍数排序较后等。
FUSDT,FUSDT_202604070000,124.83671209385417,2026-04-07 00:00:00,2026-04-07 00:00,2026-04-07 01:00:00,0.005877,0.0,0.005877,2026-04-12 01:00:00,entered,2026-04-07 01:05:00,0.005878,触发目标价并建仓（理论0.005877，实际0.005878）
ANIMEUSDT,ANIMEUSDT_202604070000,34.65310420443219,2026-04-07 00:00:00,2026-04-07 00:00,2026-04-07 01:00:00,0.004635,0.0,0.004635,2026-04-12 01:00:00,superseded_stronger_hour,,,被更强卖量信号覆盖(旧34.65x → 新43.39x，新信号UTC 2026-04-10 00:00)
GTCUSDT,GTCUSDT_202604070500,79.52090546041723,2026-04-07 05:00:00,2026-04-07 05:00,2026-04-07 06:00:00,0.08,0.0,0.08,2026-04-12 06:00:00,entered,2026-04-07 06:05:00,0.078000,触发目标价并建仓（理论0.080000，实际0.078000）
RAREUSDT,RAREUSDT_202604070500,65.58393337061256,2026-04-07 05:00:00,2026-04-07 05:00,2026-04-07 06:00:00,0.01477,0.0,0.01477,2026-04-12 06:00:00,wait_window_expired,,,等待窗口已届满（earliest_entry+120h 截止）：窗口内仍未触发建仓。常见原因：反弹目标价未触及、资金或日内/小时额度不足、候选按倍数排序较后等。
DEGENUSDT,DEGENUSDT_202604070500,48.85030256107047,2026-04-07 05:00:00,2026-04-07 05:00,2026-04-07 06:00:00,0.0006627,0.0,0.0006627,2026-04-12 06:00:00,superseded_stronger_hour,,,被更强卖量信号覆盖(旧48.85x → 新55.93x，新信号UTC 2026-04-10 00:00)
ESPUSDT,ESPUSDT_202604070500,40.75233815770172,2026-04-07 05:00:00,2026-04-07 05:00,2026-04-07 06:00:00,0.09549,0.0,0.09549,2026-04-12 06:00:00,wait_window_expired,,,等待窗口已届满（earliest_entry+120h 截止）：窗口内仍未触发建仓。常见原因：反弹目标价未触及、资金或日内/小时额度不足、候选按倍数排序较后等。
EDUUSDT,EDUUSDT_202604080500,52.46878045020094,2026-04-08 05:00:00,2026-04-08 05:00,2026-04-08 06:00:00,0.05661,0.0,0.05661,2026-04-13 06:00:00,entered,2026-04-08 06:05:00,0.053040,触发目标价并建仓（理论0.056610，实际0.053040）
TAKEUSDT,TAKEUSDT_202604081100,74.6753486194529,2026-04-08 11:00:00,2026-04-08 11:00,2026-04-08 12:00:00,0.02119,0.0,0.02119,2026-04-13 12:00:00,entered,2026-04-08 12:05:00,0.021600,触发目标价并建仓（理论0.021190，实际0.021600）
XMRUSDT,XMRUSDT_202604081400,32.91954759158638,2026-04-08 14:00:00,2026-04-08 14:00,2026-04-08 15:00:00,328.14,0.0,328.14,2026-04-13 15:00:00,entered,2026-04-08 15:05:00,328.860000,触发目标价并建仓（理论328.140000，实际328.860000）
ENJUSDT,ENJUSDT_202604081500,178.23331153811765,2026-04-08 15:00:00,2026-04-08 15:00,2026-04-08 16:00:00,0.02487,0.0,0.02487,2026-04-13 16:00:00,entered,2026-04-08 16:05:00,0.026200,触发目标价并建仓（理论0.024870，实际0.026200）
MAGMAUSDT,MAGMAUSDT_202604081500,114.45219951189827,2026-04-08 15:00:00,2026-04-08 15:00,2026-04-08 16:00:00,0.1302,0.0,0.1302,2026-04-13 16:00:00,wait_window_expired,,,等待窗口已届满（earliest_entry+120h 截止）：窗口内仍未触发建仓。常见原因：反弹目标价未触及、资金或日内/小时额度不足、候选按倍数排序较后等。
ATAUSDT,ATAUSDT_202604081500,74.21942984109829,2026-04-08 15:00:00,2026-04-08 15:00,2026-04-08 16:00:00,0.00998,0.0,0.00998,2026-04-13 16:00:00,superseded_stronger_hour,,,被更强卖量信号覆盖(旧74.22x → 新78.16x，新信号UTC 2026-04-12 01:00)
COMPUSDT,COMPUSDT_202604081500,35.61634099519334,2026-04-08 15:00:00,2026-04-08 15:00,2026-04-08 16:00:00,18.36,0.0,18.36,2026-04-13 16:00:00,wait_window_expired,,,等待窗口已届满（earliest_entry+120h 截止）：窗口内仍未触发建仓。常见原因：反弹目标价未触及、资金或日内/小时额度不足、候选按倍数排序较后等。
RVNUSDT,RVNUSDT_202604090100,61.08044984925223,2026-04-09 01:00:00,2026-04-09 01:00,2026-04-09 02:00:00,0.0057,0.0,0.0057,2026-04-14 02:00:00,entered,2026-04-09 02:05:00,0.005710,触发目标价并建仓（理论0.005700，实际0.005710）
FIOUSDT,FIOUSDT_202604090600,241.47967262924405,2026-04-09 06:00:00,2026-04-09 06:00,2026-04-09 07:00:00,0.005196,0.0,0.005196,2026-04-14 07:00:00,entered,2026-04-09 07:05:00,0.005154,触发目标价并建仓（理论0.005196，实际0.005154）
OXTUSDT,OXTUSDT_202604090600,240.98828824890657,2026-04-09 06:00:00,2026-04-09 06:00,2026-04-09 07:00:00,0.01334,0.0,0.01334,2026-04-14 07:00:00,wait_window_expired,,,等待窗口已届满（earliest_entry+120h 截止）：窗口内仍未触发建仓。常见原因：反弹目标价未触及、资金或日内/小时额度不足、候选按倍数排序较后等。
TNSRUSDT,TNSRUSDT_202604090600,121.26821424311998,2026-04-09 06:00:00,2026-04-09 06:00,2026-04-09 07:00:00,0.04184,0.0,0.04184,2026-04-14 07:00:00,wait_window_expired,,,等待窗口已届满（earliest_entry+120h 截止）：窗口内仍未触发建仓。常见原因：反弹目标价未触及、资金或日内/小时额度不足、候选按倍数排序较后等。
SPORTFUNUSDT,SPORTFUNUSDT_202604090600,70.12091508244575,2026-04-09 06:00:00,2026-04-09 06:00,2026-04-09 07:00:00,0.03428,0.0,0.03428,2026-04-14 07:00:00,superseded_stronger_hour,,,被更强卖量信号覆盖(旧70.12x → 新220.21x，新信号UTC 2026-04-14 00:00)
AWEUSDT,AWEUSDT_202604090600,63.20729241203372,2026-04-09 06:00:00,2026-04-09 06:00,2026-04-09 07:00:00,0.0507,0.0,0.0507,2026-04-14 07:00:00,wait_window_expired,,,等待窗口已届满（earliest_entry+120h 截止）：窗口内仍未触发建仓。常见原因：反弹目标价未触及、资金或日内/小时额度不足、候选按倍数排序较后等。
IRYSUSDT,IRYSUSDT_202604090600,45.548259953337485,2026-04-09 06:00:00,2026-04-09 06:00,2026-04-09 07:00:00,0.02277,0.0,0.02277,2026-04-14 07:00:00,superseded_stronger_hour,,,被更强卖量信号覆盖(旧45.55x → 新108.29x，新信号UTC 2026-04-10 00:00)
RAVEUSDT,RAVEUSDT_202604091500,76.4382931415417,2026-04-09 15:00:00,2026-04-09 15:00,2026-04-09 16:00:00,0.45863,0.0,0.45863,2026-04-14 16:00:00,entered,2026-04-09 16:05:00,0.456450,触发目标价并建仓（理论0.458630，实际0.456450）
BOBUSDT,BOBUSDT_202604091500,42.123741347819106,2026-04-09 15:00:00,2026-04-09 15:00,2026-04-09 16:00:00,0.008017,0.0,0.008017,2026-04-14 16:00:00,superseded_stronger_hour,,,被更强卖量信号覆盖(旧42.12x → 新58.84x，新信号UTC 2026-04-14 00:00)
EVAAUSDT,EVAAUSDT_202604091500,38.13245357485171,2026-04-09 15:00:00,2026-04-09 15:00,2026-04-09 16:00:00,0.56,0.0,0.56,2026-04-14 16:00:00,superseded_stronger_hour,,,被更强卖量信号覆盖(旧38.13x → 新39.02x，新信号UTC 2026-04-10 00:00)
ACEUSDT,ACEUSDT_202604091500,30.376779151320065,2026-04-09 15:00:00,2026-04-09 15:00,2026-04-09 16:00:00,0.1226,0.0,0.1226,2026-04-14 16:00:00,superseded_stronger_hour,,,被更强卖量信号覆盖(旧30.38x → 新32.90x，新信号UTC 2026-04-10 02:00)
AKEUSDT,AKEUSDT_202604091700,203.00554195285534,2026-04-09 17:00:00,2026-04-09 17:00,2026-04-09 18:00:00,0.0003491,0.0,0.0003491,2026-04-14 18:00:00,entered,2026-04-09 18:05:00,0.000345,触发目标价并建仓（理论0.000349，实际0.000345）
SHELLUSDT,SHELLUSDT_202604091700,67.71104130363601,2026-04-09 17:00:00,2026-04-09 17:00,2026-04-09 18:00:00,0.03276,0.0,0.03276,2026-04-14 18:00:00,superseded_stronger_hour,,,被更强卖量信号覆盖(旧67.71x → 新135.95x，新信号UTC 2026-04-10 00:00)
TURBOUSDT,TURBOUSDT_202604091700,51.025352421309556,2026-04-09 17:00:00,2026-04-09 17:00,2026-04-09 18:00:00,0.0010931,0.0,0.0010931,2026-04-14 18:00:00,superseded_stronger_hour,,,被更强卖量信号覆盖(旧51.03x → 新69.90x，新信号UTC 2026-04-12 01:00)
NAORISUSDT,NAORISUSDT_202604091900,93.43576145499209,2026-04-09 19:00:00,2026-04-09 19:00,2026-04-09 20:00:00,0.06942,0.0,0.06942,2026-04-14 20:00:00,entered,2026-04-09 20:05:00,0.069750,触发目标价并建仓（理论0.069420，实际0.069750）
ALLOUSDT,ALLOUSDT_202604100000,298.64220920310066,2026-04-10 00:00:00,2026-04-10 00:00,2026-04-10 01:00:00,0.10309,0.0,0.10309,2026-04-15 01:00:00,entered,2026-04-10 01:05:00,0.102960,触发目标价并建仓（理论0.103090，实际0.102960）
BERAUSDT,BERAUSDT_202604100000,273.32385040328836,2026-04-10 00:00:00,2026-04-10 00:00,2026-04-10 01:00:00,0.4121,0.0,0.4121,2026-04-15 01:00:00,wait_window_expired,,,等待窗口已届满（earliest_entry+120h 截止）：窗口内仍未触发建仓。常见原因：反弹目标价未触及、资金或日内/小时额度不足、候选按倍数排序较后等。
PIXELUSDT,PIXELUSDT_202604100000,247.20572560462307,2026-04-10 00:00:00,2026-04-10 00:00,2026-04-10 01:00:00,0.007495,0.0,0.007495,2026-04-15 01:00:00,wait_window_expired,,,等待窗口已届满（earliest_entry+120h 截止）：窗口内仍未触发建仓。常见原因：反弹目标价未触及、资金或日内/小时额度不足、候选按倍数排序较后等。
FIDAUSDT,FIDAUSDT_202604100000,246.0536367400356,2026-04-10 00:00:00,2026-04-10 00:00,2026-04-10 01:00:00,0.01588,0.0,0.01588,2026-04-15 01:00:00,wait_window_expired,,,等待窗口已届满（earliest_entry+120h 截止）：窗口内仍未触发建仓。常见原因：反弹目标价未触及、资金或日内/小时额度不足、候选按倍数排序较后等。
TAOUSDT,TAOUSDT_202604100000,216.67244091092678,2026-04-10 00:00:00,2026-04-10 00:00,2026-04-10 01:00:00,284.86,0.0,284.86,2026-04-15 01:00:00,wait_window_expired,,,等待窗口已届满（earliest_entry+120h 截止）：窗口内仍未触发建仓。常见原因：反弹目标价未触及、资金或日内/小时额度不足、候选按倍数排序较后等。
ARCUSDT,ARCUSDT_202604100000,207.21377869473244,2026-04-10 00:00:00,2026-04-10 00:00,2026-04-10 01:00:00,0.07228,0.0,0.07228,2026-04-15 01:00:00,wait_window_expired,,,等待窗口已届满（earliest_entry+120h 截止）：窗口内仍未触发建仓。常见原因：反弹目标价未触及、资金或日内/小时额度不足、候选按倍数排序较后等。
ZEREBROUSDT,ZEREBROUSDT_202604100000,205.67835371095944,2026-04-10 00:00:00,2026-04-10 00:00,2026-04-10 01:00:00,0.008821,0.0,0.008821,2026-04-15 01:00:00,wait_window_expired,,,等待窗口已届满（earliest_entry+120h 截止）：窗口内仍未触发建仓。常见原因：反弹目标价未触及、资金或日内/小时额度不足、候选按倍数排序较后等。
WLFIUSDT,WLFIUSDT_202604100000,171.38801061920117,2026-04-10 00:00:00,2026-04-10 00:00,2026-04-10 01:00:00,0.0846,0.0,0.0846,2026-04-15 01:00:00,wait_window_expired,,,等待窗口已届满（earliest_entry+120h 截止）：窗口内仍未触发建仓。常见原因：反弹目标价未触及、资金或日内/小时额度不足、候选按倍数排序较后等。
AIOUSDT,AIOUSDT_202604100000,154.86967231141412,2026-04-10 00:00:00,2026-04-10 00:00,2026-04-10 01:00:00,0.06974,0.0,0.06974,2026-04-15 01:00:00,wait_window_expired,,,等待窗口已届满（earliest_entry+120h 截止）：窗口内仍未触发建仓。常见原因：反弹目标价未触及、资金或日内/小时额度不足、候选按倍数排序较后等。
B3USDT,B3USDT_202604100000,147.60156048286598,2026-04-10 00:00:00,2026-04-10 00:00,2026-04-10 01:00:00,0.0003063,0.0,0.0003063,2026-04-15 01:00:00,wait_window_expired,,,等待窗口已届满（earliest_entry+120h 截止）：窗口内仍未触发建仓。常见原因：反弹目标价未触及、资金或日内/小时额度不足、候选按倍数排序较后等。
FUNUSDT,FUNUSDT_202604100000,142.95720630260558,2026-04-10 00:00:00,2026-04-10 00:00,2026-04-10 01:00:00,0.000884,0.0,0.000884,2026-04-15 01:00:00,wait_window_expired,,,等待窗口已届满（earliest_entry+120h 截止）：窗口内仍未触发建仓。常见原因：反弹目标价未触及、资金或日内/小时额度不足、候选按倍数排序较后等。
TAIKOUSDT,TAIKOUSDT_202604100000,138.67158428557315,2026-04-10 00:00:00,2026-04-10 00:00,2026-04-10 01:00:00,0.1179,0.0,0.1179,2026-04-15 01:00:00,wait_window_expired,,,等待窗口已届满（earliest_entry+120h 截止）：窗口内仍未触发建仓。常见原因：反弹目标价未触及、资金或日内/小时额度不足、候选按倍数排序较后等。
SHELLUSDT,SHELLUSDT_202604100000,135.95314776120387,2026-04-10 00:00:00,2026-04-10 00:00,2026-04-10 01:00:00,0.02969,0.0,0.02969,2026-04-15 01:00:00,wait_window_expired,,,等待窗口已届满（earliest_entry+120h 截止）：窗口内仍未触发建仓。常见原因：反弹目标价未触及、资金或日内/小时额度不足、候选按倍数排序较后等。
MERLUSDT,MERLUSDT_202604100000,135.1347954169198,2026-04-10 00:00:00,2026-04-10 00:00,2026-04-10 01:00:00,0.02468,0.0,0.02468,2026-04-15 01:00:00,wait_window_expired,,,等待窗口已届满（earliest_entry+120h 截止）：窗口内仍未触发建仓。常见原因：反弹目标价未触及、资金或日内/小时额度不足、候选按倍数排序较后等。
CATIUSDT,CATIUSDT_202604100000,135.09328373296674,2026-04-10 00:00:00,2026-04-10 00:00,2026-04-10 01:00:00,0.04671,0.0,0.04671,2026-04-15 01:00:00,wait_window_expired,,,等待窗口已届满（earliest_entry+120h 截止）：窗口内仍未触发建仓。常见原因：反弹目标价未触及、资金或日内/小时额度不足、候选按倍数排序较后等。
SOONUSDT,SOONUSDT_202604100000,130.4285443503446,2026-04-10 00:00:00,2026-04-10 00:00,2026-04-10 01:00:00,0.101,0.0,0.101,2026-04-15 01:00:00,wait_window_expired,,,等待窗口已届满（earliest_entry+120h 截止）：窗口内仍未触发建仓。常见原因：反弹目标价未触及、资金或日内/小时额度不足、候选按倍数排序较后等。
CTKUSDT,CTKUSDT_202604100000,120.0606113385004,2026-04-10 00:00:00,2026-04-10 00:00,2026-04-10 01:00:00,0.1739,0.0,0.1739,2026-04-15 01:00:00,wait_window_expired,,,等待窗口已届满（earliest_entry+120h 截止）：窗口内仍未触发建仓。常见原因：反弹目标价未触及、资金或日内/小时额度不足、候选按倍数排序较后等。
APRUSDT,APRUSDT_202604100000,114.85773422777461,2026-04-10 00:00:00,2026-04-10 00:00,2026-04-10 01:00:00,0.17271,0.0,0.17271,2026-04-15 01:00:00,wait_window_expired,,,等待窗口已届满（earliest_entry+120h 截止）：窗口内仍未触发建仓。常见原因：反弹目标价未触及、资金或日内/小时额度不足、候选按倍数排序较后等。
BASEDUSDT,BASEDUSDT_202604100000,112.09212353441472,2026-04-10 00:00:00,2026-04-10 00:00,2026-04-10 01:00:00,0.0541,0.0,0.0541,2026-04-15 01:00:00,wait_window_expired,,,等待窗口已届满（earliest_entry+120h 截止）：窗口内仍未触发建仓。常见原因：反弹目标价未触及、资金或日内/小时额度不足、候选按倍数排序较后等。
KAITOUSDT,KAITOUSDT_202604100000,110.93973450228354,2026-04-10 00:00:00,2026-04-10 00:00,2026-04-10 01:00:00,0.3924,0.0,0.3924,2026-04-15 01:00:00,wait_window_expired,,,等待窗口已届满（earliest_entry+120h 截止）：窗口内仍未触发建仓。常见原因：反弹目标价未触及、资金或日内/小时额度不足、候选按倍数排序较后等。
IRYSUSDT,IRYSUSDT_202604100000,108.2859585267543,2026-04-10 00:00:00,2026-04-10 00:00,2026-04-10 01:00:00,0.02368,0.0,0.02368,2026-04-15 01:00:00,wait_window_expired,,,等待窗口已届满（earliest_entry+120h 截止）：窗口内仍未触发建仓。常见原因：反弹目标价未触及、资金或日内/小时额度不足、候选按倍数排序较后等。
ZORAUSDT,ZORAUSDT_202604100000,107.59563766380356,2026-04-10 00:00:00,2026-04-10 00:00,2026-04-10 01:00:00,0.01445,0.0,0.01445,2026-04-15 01:00:00,wait_window_expired,,,等待窗口已届满（earliest_entry+120h 截止）：窗口内仍未触发建仓。常见原因：反弹目标价未触及、资金或日内/小时额度不足、候选按倍数排序较后等。
SKRUSDT,SKRUSDT_202604100000,105.59171375916678,2026-04-10 00:00:00,2026-04-10 00:00,2026-04-10 01:00:00,0.016448,0.0,0.016448,2026-04-15 01:00:00,wait_window_expired,,,等待窗口已届满（earliest_entry+120h 截止）：窗口内仍未触发建仓。常见原因：反弹目标价未触及、资金或日内/小时额度不足、候选按倍数排序较后等。
ETHFIUSDT,ETHFIUSDT_202604100000,99.21998434786542,2026-04-10 00:00:00,2026-04-10 00:00,2026-04-10 01:00:00,0.4422,0.0,0.4422,2026-04-15 01:00:00,superseded_stronger_hour,,,被更强卖量信号覆盖(旧99.22x → 新286.34x，新信号UTC 2026-04-12 01:00)
POLYXUSDT,POLYXUSDT_202604100000,98.98965326803692,2026-04-10 00:00:00,2026-04-10 00:00,2026-04-10 01:00:00,0.05003,0.0,0.05003,2026-04-15 01:00:00,wait_window_expired,,,等待窗口已届满（earliest_entry+120h 截止）：窗口内仍未触发建仓。常见原因：反弹目标价未触及、资金或日内/小时额度不足、候选按倍数排序较后等。
THETAUSDT,THETAUSDT_202604100000,98.50506459292505,2026-04-10 00:00:00,2026-04-10 00:00,2026-04-10 01:00:00,0.1769,0.0,0.1769,2026-04-15 01:00:00,wait_window_expired,,,等待窗口已届满（earliest_entry+120h 截止）：窗口内仍未触发建仓。常见原因：反弹目标价未触及、资金或日内/小时额度不足、候选按倍数排序较后等。
PLAYUSDT,PLAYUSDT_202604100000,95.86363618598827,2026-04-10 00:00:00,2026-04-10 00:00,2026-04-10 01:00:00,0.06691,0.0,0.06691,2026-04-15 01:00:00,wait_window_expired,,,等待窗口已届满（earliest_entry+120h 截止）：窗口内仍未触发建仓。常见原因：反弹目标价未触及、资金或日内/小时额度不足、候选按倍数排序较后等。
